Prior,0,1,2
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Needle In Haystack High,0.5,0.69999999999999996,0.5
Heavy Tail,0.97822344529091376,0.075103310669360948,0.00019654635396797919
Heavy Tail,0.94427016963226773,0.7249860411879121,0.034117798334970799
Heavy Tail,0.26070518948669985,0.8866771809626981,0.90049925352939919
Heavy Tail,0.16735777546042926,0.97362602336464343,0.054472007694366296
Heavy Tail,0.53116709175600818,0.83478664574989414,0.9779158421335008
Heavy Tail,0.62244697178249231,0.10994496297993001,0.50980195220835633
Heavy Tail,0.57292854527590897,0.99973803709565368,0.055054575479571419
Heavy Tail,0.45233351847510661,0.34358625647264979,0.43920145395387711
Heavy Tail,0.92869536306597034,0.8793057175157708,0.9377550615213246
Heavy Tail,0.99279084085542857,0.23468473448219473,0.84949431204631976
Heavy Tail,0.47425575260605757,0.18378969226139857,0.44410267526044711
Heavy Tail,0.01694428407815338,0.75387261688857632,0.70924518861964125
Heavy Tail,0.054187292093610361,0.6524296330582805,0.4485244216487384
